Time,Force,Displacement,Optical Displacement,Mechanical Displacement
(s),(lbf),(in),(in),(in)
"111.800","12366","0.1863","0.00294","0.00379"
"111.900","12385","0.1864","0.00294","0.00380"
"112.000","12403","0.1866","0.00294","0.00380"
"112.100","12422","0.1868","0.00295","0.00381"
"112.200","12441","0.1869","0.00296","0.00381"
"112.300","12460","0.1871","0.00296","0.00382"
"112.400","12479","0.1873","0.00295","0.00380"
"112.500","12498","0.1874","0.00296","0.00379"
"112.600","12516","0.1876","0.00296","0.00380"
"112.700","12535","0.1878","0.00297","0.00380"
"112.800","12554","0.1879","0.00297","0.00381"
"112.900","12573","0.1881","0.00298","0.00381"
"113.000","12592","0.1883","0.00299","0.00382"
"113.100","12611","0.1884","0.00300","0.00383"
"113.200","12630","0.1886","0.00299","0.00383"
"113.300","12649","0.1888","0.00300","0.00384"
"113.400","12668","0.1889","0.00301","0.00384"
"113.500","12687","0.1891","0.00302","0.00385"
"113.600","12706","0.1893","0.00302","0.00385"
"113.700","12725","0.1894","0.00301","0.00386"
"113.800","12744","0.1896","0.00300","0.00386"
"113.900","12763","0.1898","0.00301","0.00387"
"114.000","12782","0.1899","0.00302","0.00388"
"114.100","12801","0.1901","0.00302","0.00388"
"114.200","12820","0.1903","0.00304","0.00389"
"114.300","12840","0.1904","0.00304","0.00389"
"114.400","12859","0.1906","0.00303","0.00390"
"114.500","12878","0.1908","0.00305","0.00390"
"114.600","12897","0.1909","0.00305","0.00391"
"114.700","12917","0.1911","0.00304","0.00391"
"114.800","12935","0.1913","0.00304","0.00392"
"114.900","12955","0.1914","0.00304","0.00392"
"115.000","12974","0.1916","0.00304","0.00393"
"115.100","12994","0.1918","0.00304","0.00394"
"115.200","13013","0.1919","0.00305","0.00394"
"115.300","13032","0.1921","0.00305","0.00395"
"115.400","13052","0.1923","0.00306","0.00395"
"115.500","13070","0.1924","0.00307","0.00396"
"115.600","13090","0.1926","0.00308","0.00396"
"115.700","13109","0.1928","0.00309","0.00397"
"115.800","13129","0.1929","0.00311","0.00398"
"115.900","13148","0.1931","0.00312","0.00398"
"116.000","13167","0.1933","0.00311","0.00399"
"116.100","13186","0.1934","0.00311","0.00399"
"116.200","13205","0.1936","0.00312","0.00400"
"116.300","13225","0.1938","0.00313","0.00400"
"116.400","13245","0.1939","0.00312","0.00401"
"116.500","13263","0.1941","0.00314","0.00401"
"116.600","13283","0.1943","0.00315","0.00402"
"116.700","13301","0.1944","0.00316","0.00403"
"116.800","13321","0.1946","0.00315","0.00403"
"116.900","13340","0.1948","0.00315","0.00404"
"117.000","13360","0.1949","0.00317","0.00404"
"117.100","13379","0.1951","0.00319","0.00405"
"117.200","13398","0.1953","0.00319","0.00405"
"117.300","13417","0.1954","0.00319","0.00406"
"117.400","13436","0.1956","0.00319","0.00406"
"117.500","13455","0.1958","0.00320","0.00407"
"117.600","13475","0.1959","0.00321","0.00407"
"117.700","13494","0.1961","0.00323","0.00408"
"117.800","13514","0.1963","0.00323","0.00409"
"117.900","13533","0.1964","0.00323","0.00409"
"118.000","13552","0.1966","0.00323","0.00410"
"118.100","13572","0.1968","0.00324","0.00410"
"118.200","13590","0.1969","0.00324","0.00411"
"118.300","13610","0.1971","0.00324","0.00411"
"118.400","13629","0.1973","0.00323","0.00412"
"118.500","13649","0.1974","0.00325","0.00413"
"118.600","13668","0.1976","0.00325","0.00413"
"118.700","13688","0.1978","0.00325","0.00414"
"118.800","13706","0.1979","0.00326","0.00414"
"118.900","13726","0.1981","0.00326","0.00415"
"119.000","13745","0.1983","0.00327","0.00415"
"119.100","13766","0.1984","0.00327","0.00416"
"119.200","13785","0.1986","0.00328","0.00417"
"119.300","13804","0.1988","0.00327","0.00417"
"119.400","13823","0.1989","0.00327","0.00418"
"119.500","13842","0.1991","0.00327","0.00418"
"119.600","13862","0.1993","0.00328","0.00419"
"119.700","13882","0.1994","0.00327","0.00419"
"119.800","13901","0.1996","0.00328","0.00420"
"119.900","13919","0.1998","0.00327","0.00420"
"120.000","13938","0.1999","0.00328","0.00421"
"120.100","13958","0.2001","0.00329","0.00421"
"120.200","13977","0.2003","0.00331","0.00422"
"120.300","13997","0.2004","0.00331","0.00422"
"120.400","14017","0.2006","0.00331","0.00423"
"120.500","14036","0.2008","0.00333","0.00424"
"120.600","14055","0.2009","0.00332","0.00424"
"120.700","14074","0.2011","0.00332","0.00425"
"120.800","14094","0.2013","0.00332","0.00426"
"120.900","14113","0.2014","0.00332","0.00426"
"121.000","14133","0.2016","0.00332","0.00427"
"121.100","14152","0.2018","0.00333","0.00427"
"121.200","14171","0.2019","0.00333","0.00428"
"121.300","14190","0.2021","0.00332","0.00428"
"121.400","14210","0.2023","0.00331","0.00429"
"121.500","14230","0.2024","0.00333","0.00429"
"121.600","14249","0.2026","0.00334","0.00430"
"121.700","14269","0.2028","0.00333","0.00431"
"121.800","14289","0.2029","0.00335","0.00431"
"121.900","14308","0.2031","0.00335","0.00432"
"122.000","14327","0.2033","0.00335","0.00432"
"122.100","14346","0.2034","0.00336","0.00433"
"122.200","14366","0.2036","0.00336","0.00433"
"122.300","14385","0.2038","0.00337","0.00434"
"122.400","14405","0.2039","0.00338","0.00435"
"122.500","14425","0.2041","0.00337","0.00435"
"122.600","14444","0.2043","0.00337","0.00436"
"122.700","14464","0.2044","0.00338","0.00436"
"122.800","14482","0.2046","0.00338","0.00437"
"122.900","14503","0.2048","0.00340","0.00437"
"123.000","14523","0.2049","0.00340","0.00438"
"123.100","14543","0.2051","0.00342","0.00438"
"123.200","14562","0.2053","0.00342","0.00439"
"123.300","14581","0.2054","0.00340","0.00440"
"123.400","14599","0.2056","0.00340","0.00440"
"123.500","14619","0.2058","0.00340","0.00441"
"123.600","14639","0.2059","0.00340","0.00441"
"123.700","14659","0.2061","0.00341","0.00442"
"123.800","14678","0.2063","0.00342","0.00442"
"123.900","14697","0.2064","0.00344","0.00443"
"124.000","14716","0.2066","0.00345","0.00444"
"124.100","14736","0.2068","0.00346","0.00444"
"124.200","14757","0.2069","0.00347","0.00445"
"124.300","14777","0.2071","0.00347","0.00445"
"124.400","14796","0.2073","0.00346","0.00446"
"124.500","14815","0.2074","0.00346","0.00446"
"124.600","14835","0.2076","0.00346","0.00447"
"124.700","14854","0.2078","0.00347","0.00448"
"124.800","14874","0.2079","0.00349","0.00448"
"124.900","14894","0.2081","0.00350","0.00449"
"125.000","14914","0.2083","0.00350","0.00449"
"125.100","14933","0.2084","0.00351","0.00450"
"125.200","14954","0.2086","0.00350","0.00450"
"125.300","14973","0.2088","0.00351","0.00451"
"125.400","14993","0.2089","0.00350","0.00452"
"125.500","15012","0.2091","0.00352","0.00452"
"125.600","15032","0.2093","0.00352","0.00453"
"125.700","15052","0.2094","0.00352","0.00453"
"125.800","15073","0.2096","0.00353","0.00454"
"125.900","15092","0.2098","0.00354","0.00455"
"126.000","15112","0.2099","0.00354","0.00455"
"126.100","15131","0.2101","0.00355","0.00456"
"126.200","15151","0.2103","0.00355","0.00456"
"126.300","15171","0.2104","0.00356","0.00457"
"126.400","15192","0.2106","0.00356","0.00457"
"126.500","15211","0.2108","0.00357","0.00458"
"126.600","15231","0.2109","0.00357","0.00459"
"126.700","15250","0.2111","0.00355","0.00459"
"126.800","15269","0.2113","0.00355","0.00460"
"126.900","15290","0.2114","0.00356","0.00460"
"127.000","15310","0.2116","0.00357","0.00461"
"127.100","15330","0.2118","0.00358","0.00462"
"127.200","15350","0.2119","0.00357","0.00462"
"127.300","15369","0.2121","0.00357","0.00463"
"127.400","15389","0.2123","0.00358","0.00463"
"127.500","15409","0.2124","0.00360","0.00464"
"127.600","15429","0.2126","0.00359","0.00464"
"127.700","15450","0.2128","0.00361","0.00465"
"127.800","15469","0.2129","0.00361","0.00465"
"127.900","15489","0.2131","0.00360","0.00466"
"128.000","15508","0.2133","0.00362","0.00466"
"128.100","15529","0.2134","0.00362","0.00467"
"128.200","15548","0.2136","0.00361","0.00468"
"128.300","15569","0.2138","0.00361","0.00468"
"128.400","15589","0.2139","0.00360","0.00469"
"128.500","15609","0.2141","0.00361","0.00470"
"128.600","15628","0.2143","0.00360","0.00470"
"128.700","15648","0.2144","0.00362","0.00471"
"128.800","15669","0.2146","0.00362","0.00471"
"128.900","15689","0.2148","0.00363","0.00472"
"129.000","15709","0.2149","0.00364","0.00473"
"129.100","15729","0.2151","0.00367","0.00473"
"129.200","15749","0.2153","0.00367","0.00474"
"129.300","15769","0.2154","0.00367","0.00474"
"129.400","15789","0.2156","0.00369","0.00475"
"129.500","15809","0.2158","0.00369","0.00475"
"129.600","15829","0.2159","0.00370","0.00476"
"129.700","15850","0.2161","0.00370","0.00477"
"129.800","15870","0.2163","0.00371","0.00477"
"129.900","15890","0.2164","0.00372","0.00478"
"130.000","15910","0.2166","0.00372","0.00478"
"130.100","15929","0.2168","0.00372","0.00479"
"130.200","15950","0.2169","0.00372","0.00479"
"130.300","15970","0.2171","0.00372","0.00480"
"130.400","15991","0.2173","0.00372","0.00481"
"130.500","16011","0.2174","0.00373","0.00481"
"130.600","16031","0.2176","0.00374","0.00482"
"130.700","16050","0.2178","0.00374","0.00482"
"130.800","16070","0.2179","0.00375","0.00483"
"130.900","16090","0.2181","0.00376","0.00483"
"131.000","16111","0.2183","0.00377","0.00484"
"131.100","16131","0.2184","0.00377","0.00485"
"131.200","16151","0.2186","0.00377","0.00485"
"131.300","16170","0.2188","0.00380","0.00486"
"131.400","16191","0.2189","0.00380","0.00486"
"131.500","16211","0.2191","0.00381","0.00487"
"131.600","16231","0.2193","0.00381","0.00488"
"131.700","16252","0.2194","0.00382","0.00488"
"131.800","16272","0.2196","0.00382","0.00489"
"131.900","16292","0.2198","0.00384","0.00489"
"132.000","16312","0.2199","0.00385","0.00490"
"132.100","16332","0.2201","0.00385","0.00490"
"132.200","16351","0.2203","0.00387","0.00491"
"132.300","16372","0.2204","0.00388","0.00492"
"132.400","16392","0.2206","0.00388","0.00492"
"132.500","16413","0.2208","0.00389","0.00493"
"132.600","16432","0.2209","0.00390","0.00493"
"132.700","16453","0.2211","0.00390","0.00494"
"132.800","16472","0.2213","0.00391","0.00495"
"132.900","16493","0.2214","0.00391","0.00495"
"133.000","16513","0.2216","0.00391","0.00496"
"133.100","16533","0.2218","0.00393","0.00496"
"133.200","16553","0.2219","0.00393","0.00497"
"133.300","16573","0.2221","0.00393","0.00497"
"133.400","16593","0.2223","0.00392","0.00498"
"133.500","16613","0.2224","0.00393","0.00499"
"133.600","16633","0.2226","0.00392","0.00499"
"133.700","16654","0.2228","0.00393","0.00500"
"133.800","16674","0.2229","0.00395","0.00500"
"133.900","16694","0.2231","0.00396","0.00501"
"134.000","16714","0.2233","0.00396","0.00501"
"134.100","16734","0.2234","0.00396","0.00502"
"134.200","16755","0.2236","0.00396","0.00503"
"134.300","16775","0.2238","0.00396","0.00503"
"134.400","16797","0.2239","0.00396","0.00504"
"134.500","16816","0.2241","0.00396","0.00505"
"134.600","16836","0.2243","0.00395","0.00505"
"134.700","16856","0.2244","0.00396","0.00506"
"134.800","16876","0.2246","0.00397","0.00506"
"134.900","16897","0.2248","0.00397","0.00507"
"135.000","16917","0.2249","0.00397","0.00507"
"135.100","16937","0.2251","0.00399","0.00508"
"135.200","16957","0.2253","0.00401","0.00509"
"135.300","16977","0.2254","0.00402","0.00509"
"135.400","16998","0.2256","0.00402","0.00510"
"135.500","17018","0.2258","0.00401","0.00510"
"135.600","17040","0.2259","0.00401","0.00511"
"135.700","17060","0.2261","0.00399","0.00512"
"135.800","17080","0.2263","0.00400","0.00512"
"135.900","17100","0.2264","0.00401","0.00513"
"136.000","17120","0.2266","0.00402","0.00513"
"136.100","17140","0.2268","0.00402","0.00514"
"136.200","17161","0.2269","0.00402","0.00514"
"136.300","17181","0.2271","0.00402","0.00515"
"136.400","17201","0.2273","0.00403","0.00516"
"136.500","17222","0.2274","0.00404","0.00516"
"136.600","17243","0.2276","0.00406","0.00517"
"136.700","17264","0.2278","0.00407","0.00517"
"136.800","17284","0.2279","0.00407","0.00518"
"136.900","17304","0.2281","0.00407","0.00518"
"137.000","17324","0.2283","0.00408","0.00519"
"137.100","17346","0.2284","0.00408","0.00520"
"137.200","17366","0.2286","0.00409","0.00520"
"137.300","17386","0.2288","0.00410","0.00521"
"137.400","17406","0.2289","0.00411","0.00521"
"137.500","17427","0.2291","0.00411","0.00522"
"137.600","17447","0.2293","0.00412","0.00523"
"137.700","17469","0.2294","0.00412","0.00523"
"137.800","17489","0.2296","0.00413","0.00524"
"137.900","17509","0.2298","0.00414","0.00525"
"138.000","17529","0.2299","0.00415","0.00525"
"138.100","17549","0.2301","0.00415","0.00526"
"138.200","17570","0.2303","0.00416","0.00526"
"138.300","17591","0.2304","0.00416","0.00527"
"138.400","17611","0.2306","0.00417","0.00527"
"138.500","17631","0.2308","0.00418","0.00528"
"138.600","17651","0.2309","0.00419","0.00529"
"138.700","17671","0.2311","0.00419","0.00529"
"138.800","17691","0.2313","0.00419","0.00530"
"138.900","17712","0.2314","0.00421","0.00531"
"139.000","17733","0.2316","0.00422","0.00531"
"139.100","17754","0.2318","0.00423","0.00532"
"139.200","17774","0.2319","0.00423","0.00532"
"139.300","17794","0.2321","0.00423","0.00533"
"139.400","17815","0.2323","0.00425","0.00534"
"139.500","17835","0.2324","0.00424","0.00534"
"139.600","17856","0.2326","0.00426","0.00535"
"139.700","17876","0.2328","0.00427","0.00535"
"139.800","17897","0.2329","0.00427","0.00536"
"139.900","17917","0.2331","0.00428","0.00536"
"140.000","17937","0.2333","0.00429","0.00537"
"140.100","17958","0.2334","0.00429","0.00537"
"140.200","17978","0.2336","0.00428","0.00538"
"140.300","17999","0.2338","0.00428","0.00539"
"140.400","18019","0.2339","0.00428","0.00539"
"140.500","18040","0.2341","0.00429","0.00540"
"140.600","18060","0.2343","0.00430","0.00541"
"140.700","18080","0.2344","0.00429","0.00541"
"140.800","18100","0.2346","0.00430","0.00542"
"140.900","18121","0.2348","0.00431","0.00542"
"141.000","18142","0.2349","0.00430","0.00543"
"141.100","18163","0.2351","0.00432","0.00544"
"141.200","18183","0.2353","0.00432","0.00544"
"141.300","18204","0.2354","0.00432","0.00545"
"141.400","18223","0.2356","0.00432","0.00545"
"141.500","18244","0.2358","0.00432","0.00546"
"141.600","18265","0.2359","0.00432","0.00547"
"141.700","18287","0.2361","0.00432","0.00547"
"141.800","18307","0.2363","0.00434","0.00548"
"141.900","18328","0.2364","0.00434","0.00548"
"142.000","18348","0.2366","0.00434","0.00549"
"142.100","18368","0.2368","0.00435","0.00550"
"142.200","18389","0.2369","0.00435","0.00550"
"142.300","18411","0.2371","0.00435","0.00551"
"142.400","18431","0.2373","0.00435","0.00552"
"142.500","18451","0.2374","0.00435","0.00552"
"142.600","18471","0.2376","0.00436","0.00553"
"142.700","18492","0.2378","0.00437","0.00553"
"142.800","18513","0.2379","0.00436","0.00554"
"142.900","18534","0.2381","0.00437","0.00554"
"143.000","18555","0.2383","0.00437","0.00555"
"143.100","18575","0.2384","0.00437","0.00556"
"143.200","18596","0.2386","0.00437","0.00556"
"143.300","18616","0.2388","0.00438","0.00557"
"143.400","18637","0.2389","0.00439","0.00557"
"143.500","18657","0.2391","0.00440","0.00558"
"143.600","18678","0.2393","0.00440","0.00559"
"143.700","18698","0.2394","0.00441","0.00559"
"143.800","18719","0.2396","0.00442","0.00560"
"143.900","18740","0.2398","0.00443","0.00560"
"144.000","18760","0.2399","0.00445","0.00561"
"144.100","18781","0.2401","0.00445","0.00562"
"144.200","18802","0.2403","0.00446","0.00562"
"144.300","18823","0.2404","0.00446","0.00563"
"144.400","18844","0.2406","0.00448","0.00563"
"144.500","18865","0.2408","0.00448","0.00564"
"144.600","18885","0.2409","0.00450","0.00565"
"144.700","18905","0.2411","0.00450","0.00565"
"144.800","18926","0.2413","0.00452","0.00566"
"144.900","18946","0.2414","0.00454","0.00566"
"145.000","18967","0.2416","0.00455","0.00567"
"145.100","18988","0.2418","0.00457","0.00568"
"145.200","19009","0.2419","0.00458","0.00568"
"145.300","19029","0.2421","0.00460","0.00569"
"145.400","19049","0.2423","0.00460","0.00569"
"145.500","19071","0.2424","0.00461","0.00570"
"145.600","19092","0.2426","0.00463","0.00571"
"145.700","19114","0.2428","0.00463","0.00571"
"145.800","19134","0.2429","0.00464","0.00572"
"145.900","19155","0.2431","0.00465","0.00572"
"146.000","19175","0.2433","0.00466","0.00573"
"146.100","19196","0.2434","0.00467","0.00574"
"146.200","19217","0.2436","0.00468","0.00574"
"146.300","19238","0.2438","0.00468","0.00575"
"146.400","19259","0.2439","0.00468","0.00576"
"146.500","19279","0.2441","0.00469","0.00576"
"146.600","19299","0.2443","0.00469","0.00577"
"146.700","19320","0.2444","0.00469","0.00577"
"146.800","19341","0.2446","0.00470","0.00578"
"146.900","19362","0.2448","0.00471","0.00579"
"147.000","19383","0.2449","0.00472","0.00579"
"147.100","19403","0.2451","0.00473","0.00580"
"147.200","19423","0.2453","0.00474","0.00580"
"147.300","19443","0.2454","0.00476","0.00581"
"147.400","19464","0.2456","0.00477","0.00582"
"147.500","19484","0.2458","0.00477","0.00582"
"147.600","19505","0.2459","0.00475","0.00583"
"147.700","19526","0.2461","0.00476","0.00583"
"147.800","19547","0.2463","0.00476","0.00584"
"147.900","19567","0.2464","0.00477","0.00585"
"148.000","19588","0.2466","0.00479","0.00585"
"148.100","19609","0.2468","0.00478","0.00586"
"148.200","19630","0.2469","0.00478","0.00587"
"148.300","19651","0.2471","0.00477","0.00587"
"148.400","19673","0.2473","0.00478","0.00588"
"148.500","19693","0.2474","0.00480","0.00588"
"148.600","19714","0.2476","0.00480","0.00589"
"148.700","19734","0.2478","0.00480","0.00590"
"148.800","19755","0.2479","0.00481","0.00590"
"148.900","19776","0.2481","0.00480","0.00591"
"149.000","19798","0.2483","0.00481","0.00591"
"149.100","19818","0.2484","0.00482","0.00592"
"149.200","19838","0.2486","0.00482","0.00593"
"149.300","19859","0.2488","0.00482","0.00593"
"149.400","19880","0.2489","0.00484","0.00594"
"149.500","19901","0.2491","0.00484","0.00594"
"149.600","19922","0.2493","0.00484","0.00595"
"149.700","19943","0.2494","0.00484","0.00596"
"149.800","19963","0.2496","0.00485","0.00596"
"149.900","19984","0.2498","0.00485","0.00597"
"150.000","20004","0.2499","0.00484","0.00598"
"150.100","20025","0.2501","0.00485","0.00598"
"150.200","20047","0.2503","0.00486","0.00599"
"150.300","20068","0.2504","0.00487","0.00600"
"150.400","20088","0.2506","0.00488","0.00600"
"150.500","20109","0.2508","0.00489","0.00601"
"150.600","20129","0.2509","0.00489","0.00601"
"150.700","20150","0.2511","0.00490","0.00602"
"150.800","20171","0.2513","0.00491","0.00602"
"150.900","20192","0.2514","0.00492","0.00603"
"151.000","20212","0.2516","0.00495","0.00604"
"151.100","20233","0.2518","0.00496","0.00604"
"151.200","20253","0.2519","0.00497","0.00605"
"151.300","20274","0.2521","0.00496","0.00605"
"151.400","20294","0.2523","0.00498","0.00606"
"151.500","20315","0.2524","0.00500","0.00607"
"151.600","20336","0.2526","0.00500","0.00608"
"151.700","20357","0.2528","0.00499","0.00608"
"151.800","20378","0.2529","0.00499","0.00609"
"151.900","20399","0.2531","0.00499","0.00609"
"152.000","20419","0.2533","0.00500","0.00610"
"152.100","20439","0.2534","0.00500","0.00610"
"152.200","20460","0.2536","0.00503","0.00611"
"152.300","20480","0.2538","0.00503","0.00612"
"152.400","20502","0.2539","0.00504","0.00612"
"152.500","20522","0.2541","0.00505","0.00613"
"152.600","20543","0.2543","0.00506","0.00614"
"152.700","20563","0.2544","0.00506","0.00614"
"152.800","20585","0.2546","0.00507","0.00615"
"152.900","20605","0.2548","0.00508","0.00616"
"153.000","20627","0.2549","0.00509","0.00616"
"153.100","20648","0.2551","0.00510","0.00617"
"153.200","20668","0.2553","0.00512","0.00618"
"153.300","20688","0.2554","0.00511","0.00618"
"153.400","20709","0.2556","0.00512","0.00619"
"153.500","20729","0.2558","0.00514","0.00619"
"153.600","20751","0.2559","0.00514","0.00620"
"153.700","20771","0.2561","0.00514","0.00621"
"153.800","20792","0.2563","0.00512","0.00621"
"153.900","20812","0.2564","0.00514","0.00622"
"154.000","20832","0.2566","0.00514","0.00622"
"154.100","20853","0.2568","0.00515","0.00623"
"154.200","20875","0.2569","0.00515","0.00624"
"154.300","20896","0.2571","0.00516","0.00624"
"154.400","20916","0.2573","0.00516","0.00625"
"154.500","20937","0.2574","0.00516","0.00626"
"154.600","20957","0.2576","0.00516","0.00626"
"154.700","20978","0.2578","0.00518","0.00627"
"154.800","20999","0.2579","0.00517","0.00628"
"154.900","21020","0.2581","0.00516","0.00628"
"155.000","21040","0.2583","0.00517","0.00629"
"155.100","21061","0.2584","0.00519","0.00630"
"155.200","21082","0.2586","0.00519","0.00630"
"155.300","21103","0.2588","0.00519","0.00631"
"155.400","21123","0.2589","0.00520","0.00632"
"155.500","21144","0.2591","0.00520","0.00632"
"155.600","21165","0.2593","0.00521","0.00633"
"155.700","21186","0.2594","0.00520","0.00634"
"155.800","21207","0.2596","0.00521","0.00634"
"155.900","21228","0.2598","0.00520","0.00635"
"156.000","21248","0.2599","0.00520","0.00636"
"156.100","21269","0.2601","0.00521","0.00636"
"156.200","21289","0.2603","0.00522","0.00637"
"156.300","21310","0.2604","0.00521","0.00638"
"156.400","21332","0.2606","0.00522","0.00638"
"156.500","21352","0.2608","0.00523","0.00639"
"156.600","21373","0.2609","0.00524","0.00640"
"156.700","21393","0.2611","0.00525","0.00640"
"156.800","21414","0.2613","0.00525","0.00641"
"156.900","21435","0.2614","0.00526","0.00642"
"157.000","21457","0.2616","0.00526","0.00643"
"157.100","21478","0.2618","0.00528","0.00643"
"157.200","21498","0.2619","0.00528","0.00644"
"157.300","21518","0.2621","0.00529","0.00645"
"157.400","21539","0.2623","0.00530","0.00645"
"157.500","21560","0.2624","0.00531","0.00646"
"157.600","21581","0.2626","0.00531","0.00647"
"157.700","21601","0.2628","0.00532","0.00647"
"157.800","21621","0.2629","0.00533","0.00648"
"157.900","21642","0.2631","0.00533","0.00649"
"158.000","21663","0.2633","0.00532","0.00650"
"158.100","21683","0.2634","0.00532","0.00650"
"158.200","21705","0.2636","0.00533","0.00651"
"158.300","21724","0.2638","0.00535","0.00652"
"158.400","21745","0.2639","0.00535","0.00653"
"158.500","21766","0.2641","0.00535","0.00653"
"158.600","21786","0.2643","0.00536","0.00654"
"158.700","21807","0.2644","0.00537","0.00655"
"158.800","21827","0.2646","0.00538","0.00656"
"158.900","21848","0.2648","0.00539","0.00656"
"159.000","21868","0.2649","0.00540","0.00657"
"159.100","21889","0.2651","0.00542","0.00658"
"159.200","21909","0.2653","0.00541","0.00659"
"159.300","21930","0.2654","0.00543","0.00660"
"159.400","21949","0.2656","0.00544","0.00660"
"159.500","21970","0.2658","0.00544","0.00661"
"159.600","21990","0.2659","0.00545","0.00662"
"159.700","22011","0.2661","0.00547","0.00663"
"159.800","22031","0.2663","0.00547","0.00663"
"159.900","22052","0.2664","0.00548","0.00664"
"160.000","22071","0.2666","0.00549","0.00665"
"160.100","22091","0.2668","0.00549","0.00666"
"160.200","22112","0.2669","0.00551","0.00667"
"160.300","22133","0.2671","0.00552","0.00667"
"160.400","22153","0.2673","0.00554","0.00668"
"160.500","22173","0.2674","0.00556","0.00669"
"160.600","22193","0.2676","0.00556","0.00670"
"160.700","22212","0.2678","0.00557","0.00671"
"160.800","22233","0.2679","0.00557","0.00672"
"160.900","22253","0.2681","0.00559","0.00673"
"161.000","22274","0.2683","0.00560","0.00674"
"161.100","22293","0.2684","0.00561","0.00675"
"161.200","22313","0.2686","0.00561","0.00675"
"161.300","22332","0.2688","0.00562","0.00676"
"161.400","22352","0.2689","0.00562","0.00677"
"161.500","22372","0.2691","0.00564","0.00678"
"161.600","22393","0.2693","0.00565","0.00679"
"161.700","22412","0.2694","0.00564","0.00680"
"161.800","22432","0.2696","0.00567","0.00681"
"161.900","22451","0.2698","0.00567","0.00682"
"162.000","22471","0.2699","0.00567","0.00683"
"162.100","22490","0.2701","0.00568","0.00684"
"162.200","22510","0.2703","0.00568","0.00685"
"162.300","22529","0.2704","0.00567","0.00686"
"162.400","22548","0.2706","0.00567","0.00687"
"162.500","22567","0.2708","0.00567","0.00688"
"162.600","22586","0.2709","0.00568","0.00689"
"162.700","22604","0.2711","0.00571","0.00690"
"162.800","22623","0.2713","0.00571","0.00691"
"162.900","22643","0.2714","0.00572","0.00692"
"163.000","22662","0.2716","0.00574","0.00694"
"163.100","22681","0.2718","0.00573","0.00695"
"163.200","22699","0.2719","0.00574","0.00696"
"163.300","22717","0.2721","0.00576","0.00697"
"163.400","22735","0.2723","0.00577","0.00698"
"163.500","22753","0.2724","0.00579","0.00699"
"163.600","22772","0.2726","0.00581","0.00698"
"163.700","22790","0.2728","0.00582","0.00699"
"163.800","22807","0.2729","0.00583","0.00700"
"163.900","22825","0.2731","0.00583","0.00701"
"164.000","22841","0.2733","0.00584","0.00703"
"164.100","22859","0.2734","0.00585","0.00704"
"164.200","22875","0.2736","0.00585","0.00705"
"164.300","22894","0.2738","0.00586","0.00706"
"164.400","22910","0.2739","0.00588","0.00707"
"164.500","22925","0.2741","0.00591","0.00709"
"164.600","22940","0.2743","0.00592","0.00710"
"164.700","22955","0.2744","0.00593","0.00711"
"164.800","22970","0.2746","0.00594","0.00713"
"164.900","22985","0.2748","0.00597","0.00714"
"165.000","22999","0.2749","0.00598","0.00715"
"165.100","23012","0.2751","0.00599","0.00717"
"165.200","23025","0.2753","0.00600","0.00718"
"165.300","23037","0.2754","0.00601","0.00720"
"165.400","23050","0.2756","0.00603","0.00722"
"165.500","23062","0.2758","0.00604","0.00724"
"165.600","23074","0.2759","0.00605","0.00726"
"165.700","23085","0.2761","0.00607","0.00728"
"165.800","23096","0.2763","0.00608","0.00730"
"165.900","23106","0.2764","0.00610","0.00733"
"166.000","23117","0.2766","0.00611","0.00735"
"166.100","23127","0.2768","0.00614","0.00738"
"166.200","23137","0.2769","0.00616","0.00741"
"166.300","23145","0.2771","0.00619","0.00744"
"166.400","23154","0.2773","0.00623","0.00746"
"166.500","23161","0.2774","0.00624","0.00749"
"166.600","23169","0.2776","0.00626","0.00753"
"166.700","23174","0.2778","0.00629","0.00757"
"166.800","23179","0.2779","0.00632","0.00760"
"166.900","23183","0.2781","0.00635","0.00765"
"167.000","23186","0.2783","0.00637","0.00769"
"167.100","23186","0.2784","0.00640","0.00773"
"167.200","23185","0.2786","0.00642","0.00777"
"167.300","23181","0.2788","0.00646","0.00782"
"167.400","23176","0.2789","0.00652","0.00787"
"167.500","23169","0.2791","0.00657","0.00792"
"167.600","23161","0.2793","0.00663","0.00797"
"167.700","23150","0.2794","0.00675","0.00802"
"167.800","23138","0.2796","0.00681","0.00806"
"167.900","23125","0.2798","0.00684","0.00811"
"168.000","23112","0.2799","0.00691","0.00815"
"168.100","23102","0.2801","0.00700","0.00819"
"168.200","23092","0.2803","0.00704","0.00823"
"168.300","23086","0.2804","0.00712","0.00827"
"168.400","23079","0.2806","0.00718","0.00831"
"168.500","23075","0.2808","0.00724","0.00835"
"168.600","23071","0.2809","0.00729","0.00839"
"168.700","23070","0.2811","0.00735","0.00844"
"168.800","23069","0.2813","0.00740","0.00849"
"168.900","23069","0.2814","0.00747","0.00854"
"169.000","23069","0.2816","0.00753","0.00859"
"169.100","23070","0.2818","0.00760","0.00865"
"169.200","23071","0.2819","0.00766","0.00872"
"169.300","23073","0.2821","0.00774","0.00879"
"169.400","23074","0.2823","0.00780","0.00886"
"169.500","23076","0.2824","0.00785","0.00894"
"169.501","23076","0.2824","0.00786","0.00894"
"169.601","23081","0.2826","0.00793","0.00902"
"169.701","23103","0.2829","0.00803","0.00913"
